Animal_ID,Age_Years,Parity,Days_In_Milk,Past_Mastitis_Episodes,Somatic_Cell_Count_Actual,Somatic_Cell_Score,Mean_EC,Quarter_Differential_Ratio,Milk_pH,Milk_Temperature_C,Udder_Thermal_Asymmetry_C,Milk_Yield_Liters,Fat_Pct,Protein_Pct,Lactose_Pct,Rumination_Minutes,Lying_Hours,Activity_Index,Bedding_Hygiene_Score,Teat_Dipping_Practiced,THI_Index,Yield_Drop_Pct,Early_Warning_Lead_Days,Risk_Tier_Label,Risk_Tier_Code,Mastitis_Target
Moo-24563,4.0,4,83,0,150000,2.89,5.1,1.19,6.74,38.74,0.35,422.0,2.82,2.99,4.8,434,9.1,111.4,4,1,78.7,0.0,11.9,Low Risk,1,0
Moo-24564,2.5,2,92,1,59812,2.35,4.87,1.1,6.56,38.58,0.08,229.0,4.16,3.36,4.83,458,11.5,92.4,5,1,70.9,8.0,-1.0,No Risk,0,0
Moo-24565,2.5,3,314,0,42170,1.79,4.62,1.01,6.52,38.53,0.19,349.0,3.23,3.17,4.9,477,11.9,106.9,5,1,71.7,0.0,-1.0,No Risk,0,0
Moo-24566,5.0,4,152,0,54109,2.34,4.74,1.01,6.6,38.98,0.17,350.0,5.11,4.03,4.67,460,11.4,96.2,5,1,74.5,0.0,-1.0,No Risk,0,0
Moo-24567,2.5,1,251,0,373924,4.92,5.4,1.48,7.01,39.39,0.75,341.5,3.67,3.31,4.86,356,9.5,136.0,2,0,79.4,0.0,10.0,Moderate Risk,2,1
Moo-24568,4.0,3,282,4,300000,4.39,5.29,1.49,6.92,39.35,0.96,324.0,3.35,3.59,4.76,398,9.3,125.1,1,0,79.3,0.0,10.0,Moderate Risk,2,1
Moo-24569,5.0,2,282,4,340249,4.86,5.61,1.35,7.02,39.53,1.13,214.0,4.15,3.77,4.54,393,9.4,140.4,2,1,76.2,0.0,6.0,Moderate Risk,2,1
Moo-24570,4.0,2,41,1,57383,1.43,4.84,1.04,6.54,38.34,0.21,370.0,4.01,3.03,4.76,508,11.6,113.0,4,1,77.1,0.0,-1.0,No Risk,0,0
Moo-24571,3.0,2,156,0,780677,5.96,6.07,1.7,7.28,40.54,1.53,135.0,4.97,4.27,4.7,342,8.8,170.9,1,0,70.6,28.9,1.5,High Risk,3,1
Moo-24572,5.0,4,312,3,300000,4.63,5.0,1.36,6.92,39.58,0.88,374.0,4.7,3.65,4.59,429,9.8,127.1,3,0,77.4,3.1,9.6,Moderate Risk,2,1
Moo-24573,3.0,4,259,0,300000,3.95,5.14,1.53,6.9,39.26,0.8,332.0,3.92,3.98,4.92,384,9.9,120.3,1,1,79.5,7.8,7.0,Moderate Risk,2,1
Moo-24574,3.0,4,60,1,1898640,7.14,6.08,2.2,7.38,40.67,2.12,380.0,4.52,3.77,4.68,338,8.2,160.0,2,0,80.7,0.0,1.7,High Risk,3,1
Moo-24575,5.0,2,250,1,56772,1.71,4.65,1.11,6.65,38.39,0.05,119.0,4.38,3.76,4.3,486,12.8,101.7,5,1,69.0,1.7,-1.0,No Risk,0,0
Moo-24576,5.0,5,292,1,29595,1.36,4.72,1.14,6.53,38.63,0.12,430.0,3.78,3.3,4.82,480,11.2,98.0,5,1,73.2,0.0,-1.0,No Risk,0,0
Moo-24577,4.0,3,99,4,370032,4.75,5.59,1.37,6.79,39.04,1.04,285.5,4.12,3.62,4.73,357,8.6,111.8,3,0,82.4,16.3,7.6,Moderate Risk,2,1
Moo-24578,3.0,4,268,1,150000,2.7,4.9,1.27,6.66,38.63,0.54,400.0,3.08,2.96,5.1,416,10.1,112.6,3,1,72.3,0.0,12.0,Low Risk,1,0
Moo-24579,2.5,1,204,0,3822066,8.24,5.6,1.75,7.25,40.5,2.21,307.0,3.92,3.52,4.88,263,6.3,142.9,1,0,73.3,0.0,3.0,High Risk,3,1
Moo-24580,6.0,3,284,1,150000,2.93,5.14,1.17,6.73,38.82,0.31,405.0,3.82,3.1,4.76,451,10.8,106.6,2,1,76.1,9.6,11.2,Low Risk,1,0
Moo-24581,5.0,1,249,1,404744,5.05,5.29,1.32,6.82,39.17,0.83,358.0,3.86,3.36,4.85,363,9.0,115.3,3,1,72.0,0.0,9.9,Moderate Risk,2,1
Moo-24582,6.0,5,263,2,300000,4.42,5.33,1.41,6.95,39.23,0.83,199.0,4.45,3.68,4.52,363,9.1,138.4,2,1,85.1,0.0,9.5,Moderate Risk,2,1
Moo-24583,4.0,5,226,2,58482,2.06,4.81,1.12,6.58,38.59,0.12,280.0,4.01,3.62,4.73,524,11.0,104.3,4,1,74.4,0.0,-1.0,No Risk,0,0
Moo-24584,3.0,1,80,2,457793,5.19,5.36,1.48,6.93,39.63,0.81,289.0,4.08,3.64,4.81,388,8.6,128.6,1,0,74.6,0.0,6.2,Moderate Risk,2,1
Moo-24585,3.0,1,230,0,150000,3.21,5.18,1.17,6.74,38.96,0.53,426.0,3.54,3.12,4.99,432,11.0,120.3,3,0,76.2,13.4,11.3,Low Risk,1,0
Moo-24586,2.5,4,105,0,400985,4.94,5.57,1.49,7.06,39.46,0.99,341.5,3.67,3.31,4.86,397,8.5,138.0,2,0,73.2,18.7,7.5,Moderate Risk,2,1
Moo-24587,2.5,3,161,0,847099,6.33,5.76,1.95,7.17,40.27,1.62,302.5,4.26,3.71,4.87,267,5.9,159.5,1,0,79.2,8.1,2.0,High Risk,3,1
Moo-24588,4.0,2,297,0,81170,2.8,4.7,1.05,6.55,38.64,0.15,204.0,4.8,4.18,4.87,477,11.1,98.0,4,1,71.8,17.1,-1.0,No Risk,0,0
Moo-24589,4.0,4,155,0,323885,4.51,5.39,1.54,6.92,39.26,1.05,394.0,3.85,3.37,4.79,399,9.6,125.9,2,0,72.2,0.0,6.6,Moderate Risk,2,1
Moo-24590,3.0,5,102,0,25000,1.14,4.74,1.01,6.6,38.75,0.17,160.0,4.5,4.25,4.83,480,11.8,90.6,4,1,75.9,15.3,-1.0,No Risk,0,0
Moo-24591,2.5,4,181,1,33916,1.4,4.97,1.04,6.64,38.53,0.17,470.0,3.09,3.32,5.13,446,12.4,104.7,4,1,71.1,0.0,-1.0,No Risk,0,0
Moo-24592,5.0,5,147,0,750000,5.54,5.99,1.71,7.29,40.64,1.58,430.0,3.87,3.26,4.76,269,7.5,139.9,1,0,78.7,12.6,1.6,High Risk,3,1
Moo-24593,4.0,4,250,2,150000,3.07,5.06,1.25,6.69,38.83,0.37,195.0,4.83,3.76,4.62,497,10.1,103.6,4,1,77.9,0.0,14.0,Low Risk,1,0
Moo-24594,3.0,5,80,0,58152,1.98,4.43,1.09,6.61,38.58,0.17,329.0,4.2,3.72,4.76,500,11.8,102.5,4,1,77.4,0.0,-1.0,No Risk,0,0
Moo-24595,3.0,2,214,0,1171094,6.65,5.84,2.21,7.33,39.82,1.88,380.0,4.0,3.24,4.8,304,7.0,138.8,1,0,81.1,3.3,3.2,High Risk,3,1
Moo-24596,3.0,2,237,1,300000,4.06,5.57,1.54,6.87,39.72,0.81,289.0,4.08,3.64,4.81,393,8.6,119.0,3,1,78.1,7.1,7.3,Moderate Risk,2,1
Moo-24597,3.0,3,45,0,1219669,6.72,5.95,1.95,7.24,41.03,2.11,532.0,3.2,3.3,4.93,301,7.2,157.5,3,0,75.6,0.0,1.4,High Risk,3,1
Moo-24598,2.5,1,190,4,750000,5.5,5.93,2.2,7.28,40.22,1.57,279.0,3.44,3.04,4.63,289,7.5,150.3,2,0,74.8,0.0,1.5,High Risk,3,1
Moo-24599,4.0,1,135,0,72239,2.57,4.51,1.05,6.52,38.68,0.19,339.0,3.03,3.19,4.64,497,12.9,104.3,3,1,72.6,13.7,-1.0,No Risk,0,0
Moo-24600,4.0,5,262,3,300000,3.88,5.86,1.5,6.86,39.38,1.09,394.0,3.85,3.37,4.79,404,8.6,125.8,1,1,78.4,11.9,7.7,Moderate Risk,2,1
Moo-24601,4.0,5,78,2,419189,5.05,5.65,1.51,6.96,39.14,0.7,285.5,4.12,3.62,4.73,394,8.0,116.6,2,0,76.7,15.8,7.6,Moderate Risk,2,1
Moo-24602,4.0,4,202,1,1123239,6.48,5.69,1.94,7.29,40.24,2.14,481.0,3.51,3.02,5.24,324,7.4,143.7,2,0,75.5,0.0,1.7,High Risk,3,1
Moo-24603,2.5,4,305,0,905413,6.22,6.15,2.15,7.2,40.39,2.38,321.0,4.51,3.45,4.8,298,6.5,134.9,2,0,79.8,0.0,2.4,High Risk,3,1
Moo-24604,3.0,4,23,1,1348098,6.7,6.13,1.78,7.62,40.4,2.27,280.0,3.91,4.0,4.78,318,7.4,143.2,1,0,77.3,32.9,2.4,High Risk,3,1
Moo-24605,2.5,1,315,0,58502,2.17,4.78,1.12,6.57,38.56,0.14,352.0,5.02,3.16,4.93,477,12.2,99.0,3,1,69.6,0.0,-1.0,No Risk,0,0
Moo-24606,3.0,5,56,2,2298932,7.5,5.92,1.9,7.28,40.07,1.78,426.5,3.51,3.06,4.83,364,6.9,141.5,2,0,71.0,8.1,3.5,High Risk,3,1
Moo-24607,4.0,1,319,0,153278,3.8,4.99,1.25,6.8,38.99,0.5,348.0,4.47,4.33,4.76,461,10.3,104.7,2,1,72.6,0.0,13.7,Low Risk,1,0
Moo-24608,4.0,5,280,0,42655,1.82,4.84,1.11,6.62,38.22,0.22,418.0,3.84,3.38,4.67,454,12.4,99.9,4,0,75.1,0.0,-1.0,No Risk,0,0
Moo-24609,3.0,5,283,0,150000,2.82,5.2,1.27,6.74,38.79,0.32,234.0,3.27,3.23,4.42,447,9.6,110.6,2,1,77.5,4.5,13.5,Low Risk,1,0
Moo-24610,5.0,1,74,1,3447581,8.12,6.12,1.98,7.27,41.2,2.13,287.0,4.08,3.59,4.72,331,6.1,172.5,1,0,78.1,11.4,1.7,High Risk,3,1
Moo-24611,3.0,2,306,0,332676,4.75,5.34,1.38,6.98,39.51,0.72,265.0,4.62,3.86,4.55,338,9.2,120.0,3,1,77.9,0.0,6.2,Moderate Risk,2,1
Moo-24612,3.0,4,177,0,53765,2.08,5.34,1.04,6.61,38.59,0.07,476.0,3.12,3.0,4.76,503,11.2,102.8,4,1,80.6,0.0,-1.0,No Risk,0,0
Moo-24613,4.0,2,318,0,300000,3.8,5.43,1.31,6.97,39.19,0.74,415.0,4.3,3.59,4.89,359,8.8,142.8,2,0,75.8,0.0,8.9,Moderate Risk,2,1
Moo-24614,2.5,1,160,0,25000,0.67,4.72,1.01,6.61,38.51,0.18,296.0,4.4,3.1,4.86,469,11.8,101.2,5,0,67.0,28.3,-1.0,No Risk,0,0
Moo-24615,4.0,5,128,0,60862,2.45,4.87,1.04,6.56,38.61,0.13,407.0,3.85,3.63,4.71,471,11.4,98.0,4,1,79.5,18.9,-1.0,No Risk,0,0
Moo-24616,5.0,4,73,2,360680,4.85,5.52,1.42,6.85,39.56,1.02,287.0,4.04,3.87,4.37,371,9.2,98.5,1,0,79.4,17.3,7.3,Moderate Risk,2,1
Moo-24617,2.5,1,296,2,25000,0.97,4.62,1.09,6.59,38.69,0.22,329.0,3.1,2.94,5.28,478,11.2,113.1,4,1,73.7,0.0,-1.0,No Risk,0,0
Moo-24618,2.5,2,57,1,750000,5.5,6.02,2.25,7.19,40.56,1.72,350.5,3.71,3.34,4.89,285,7.3,134.2,2,0,78.0,0.7,3.3,High Risk,3,1
Moo-24619,4.0,5,247,0,54268,2.03,4.7,1.07,6.49,38.44,0.07,548.0,3.45,3.51,4.66,511,13.1,97.7,4,1,71.5,0.0,-1.0,No Risk,0,0
Moo-24620,5.0,5,81,1,44572,1.77,4.81,1.1,6.65,38.3,0.18,312.0,4.76,3.82,4.51,482,11.5,105.0,4,1,66.7,0.0,-1.0,No Risk,0,0
Moo-24621,3.0,3,125,0,31315,1.38,4.65,1.08,6.53,38.23,0.16,294.0,4.1,3.8,4.82,511,11.7,87.3,5,1,75.8,1.7,-1.0,No Risk,0,0
Moo-24622,5.0,3,234,0,72192,2.47,5.03,1.02,6.64,38.72,0.06,401.0,5.11,3.95,5.06,494,12.0,99.0,4,1,72.7,5.6,-1.0,No Risk,0,0
Moo-24623,3.0,5,171,0,750000,5.5,6.15,2.16,7.37,40.44,1.35,289.0,4.08,3.64,4.81,333,7.6,140.3,1,0,79.4,15.2,2.6,High Risk,3,1
Moo-24624,3.0,2,142,0,150000,3.39,4.93,1.21,6.73,39.44,0.37,474.0,5.42,3.52,4.57,435,11.1,106.4,3,0,69.5,1.9,13.0,Low Risk,1,0
Moo-24625,2.5,4,150,2,3946345,8.26,5.56,1.63,7.28,39.99,1.51,309.0,2.72,3.04,4.81,285,8.0,142.6,2,1,76.6,4.3,2.1,High Risk,3,1
Moo-24626,4.0,1,74,0,150000,3.17,5.29,1.16,6.61,38.91,0.5,420.0,3.04,3.06,4.99,478,10.3,124.1,2,1,77.5,5.0,11.1,Low Risk,1,0
Moo-24627,4.0,4,192,2,300000,4.03,5.66,1.33,6.99,39.17,0.74,285.5,4.12,3.62,4.73,295,9.7,127.0,1,0,82.5,15.8,9.5,Moderate Risk,2,1
Moo-24628,4.0,1,202,1,328004,4.72,5.17,1.38,6.88,39.25,0.72,482.0,4.11,2.7,4.8,358,9.0,123.3,1,0,88.8,14.7,6.5,Moderate Risk,2,1
Moo-24629,3.0,2,272,1,750000,5.83,5.44,2.34,7.1,40.96,2.38,284.0,4.13,3.75,4.74,372,7.1,148.6,1,1,83.7,0.0,1.0,High Risk,3,1
Moo-24630,2.5,1,49,0,77209,2.56,4.71,1.11,6.6,38.64,0.12,427.0,3.83,3.61,4.71,484,10.7,95.9,4,1,73.8,0.0,-1.0,No Risk,0,0
Moo-24631,2.5,4,48,1,150000,2.7,5.07,1.24,6.82,38.94,0.4,318.0,3.62,2.91,4.86,439,10.6,124.1,3,0,74.9,0.0,13.3,Low Risk,1,0
Moo-24632,2.5,3,316,1,55236,1.98,4.66,1.11,6.64,38.86,0.07,507.0,3.88,3.17,4.89,443,11.4,105.2,5,1,74.9,0.0,-1.0,No Risk,0,0
Moo-24633,2.5,4,293,0,94259,2.8,4.8,1.12,6.6,38.54,0.16,358.0,3.6,3.19,4.79,531,11.1,95.7,5,1,75.7,11.6,-1.0,No Risk,0,0
Moo-24634,2.5,4,99,0,25000,1.28,4.84,1.02,6.65,38.61,0.06,333.0,4.26,3.66,4.98,454,11.4,106.6,5,1,80.8,0.6,-1.0,No Risk,0,0
Moo-24635,2.5,1,115,0,55080,1.97,5.12,1.07,6.48,38.34,0.2,275.0,3.7,3.45,4.83,466,10.8,94.8,4,1,72.3,8.3,-1.0,No Risk,0,0
Moo-24636,2.5,2,173,0,65986,2.47,5.1,1.04,6.62,38.51,0.14,358.0,3.37,2.84,4.96,518,11.8,96.7,3,1,78.4,0.0,-1.0,No Risk,0,0
Moo-24637,3.0,5,150,0,150000,2.7,5.19,1.21,6.69,38.73,0.33,463.0,4.25,3.71,5.05,422,9.9,116.7,4,1,70.6,0.0,13.8,Low Risk,1,0
Moo-24638,4.0,2,161,1,1803675,7.19,5.87,2.13,7.33,39.88,1.41,275.0,4.42,4.08,4.68,330,7.1,140.1,2,0,84.8,0.0,1.1,High Risk,3,1
Moo-24639,4.0,2,137,0,42675,1.41,4.78,1.03,6.49,38.87,0.08,356.0,5.48,4.21,4.43,440,12.3,110.0,4,1,70.5,0.0,-1.0,No Risk,0,0
Moo-24640,2.5,5,307,0,150000,3.28,5.28,1.2,6.72,38.93,0.32,243.0,3.61,3.41,4.85,451,10.0,108.1,4,1,73.6,18.7,13.6,Low Risk,1,0
Moo-24641,5.0,3,154,0,39398,1.98,4.7,1.11,6.51,38.8,0.11,325.0,4.7,3.69,4.69,491,11.8,107.1,4,1,77.1,0.0,-1.0,No Risk,0,0
Moo-24642,4.0,2,107,2,365866,4.93,5.66,1.47,7.0,39.27,0.98,471.0,5.55,3.37,4.55,377,10.0,119.9,2,0,75.0,0.0,7.8,Moderate Risk,2,1
Moo-24643,3.0,1,201,0,35846,1.36,4.73,1.1,6.61,38.57,0.19,255.0,3.61,3.57,4.75,556,10.6,104.2,5,1,74.0,0.0,-1.0,No Risk,0,0
Moo-24644,3.0,4,297,1,750000,5.99,5.78,2.15,7.25,39.82,1.89,390.0,3.74,3.37,4.82,292,8.0,130.3,2,0,76.2,8.7,3.0,High Risk,3,1
Moo-24645,4.0,3,236,0,817744,5.92,6.05,1.67,7.19,39.62,1.25,350.0,3.3,3.28,4.68,252,8.2,146.2,1,0,74.6,29.6,1.8,High Risk,3,1
Moo-24646,4.0,5,292,1,1567023,6.95,6.08,2.2,7.05,40.04,1.75,285.5,4.12,3.62,4.73,294,6.8,148.8,1,0,75.5,0.0,1.5,High Risk,3,1
Moo-24647,2.5,4,130,0,25000,1.06,4.87,1.08,6.62,38.4,0.12,291.0,2.95,3.04,5.11,490,11.8,98.9,5,1,73.0,24.6,-1.0,No Risk,0,0
Moo-24648,4.0,3,318,2,300000,4.14,5.48,1.38,6.88,39.58,0.81,424.0,3.9,3.25,4.82,369,8.4,123.5,3,0,74.9,0.0,10.0,Moderate Risk,2,1
Moo-24649,2.5,1,134,0,300000,3.8,5.75,1.32,6.81,39.27,0.68,320.0,3.73,3.25,4.89,394,9.2,127.0,1,1,76.0,28.6,8.6,Moderate Risk,2,1
Moo-24650,4.0,4,127,0,150000,3.53,5.16,1.22,6.67,39.14,0.45,211.0,3.93,3.78,5.03,459,9.9,105.8,3,1,72.2,24.9,11.4,Low Risk,1,0
Moo-24651,4.0,5,305,0,1875856,7.19,6.09,2.09,7.19,40.32,1.25,301.0,4.22,3.73,4.76,335,8.5,141.9,3,1,75.5,0.0,1.9,High Risk,3,1
Moo-24652,3.0,1,124,0,1908837,7.35,5.88,1.77,7.26,40.78,2.36,419.0,3.93,3.21,4.83,419,7.7,139.1,1,0,79.2,0.2,3.1,High Risk,3,1
Moo-24653,2.5,3,280,0,300000,4.33,5.11,1.53,6.84,39.32,1.07,307.0,3.92,3.52,4.88,379,9.7,129.1,3,0,80.8,23.1,8.5,Moderate Risk,2,1
Moo-24654,3.0,5,106,1,1353529,6.86,6.13,2.01,7.39,40.45,1.55,284.0,4.13,3.75,4.74,258,7.7,155.4,1,1,76.0,0.0,2.6,High Risk,3,1
Moo-24655,2.5,1,238,1,300000,4.51,5.02,1.35,6.78,39.5,1.03,310.0,3.59,2.86,4.93,357,9.3,121.3,1,0,82.0,0.6,8.1,Moderate Risk,2,1
Moo-24656,4.0,1,253,0,300000,3.9,5.49,1.37,7.0,39.46,1.14,453.5,3.75,3.17,4.81,373,9.0,131.8,3,1,76.7,0.0,7.5,Moderate Risk,2,1
Moo-24657,3.0,1,92,0,2277676,7.51,5.92,1.88,7.08,40.44,1.81,390.0,3.74,3.37,4.82,298,8.1,146.9,1,0,79.7,0.0,3.0,High Risk,3,1
Moo-24658,4.0,1,268,1,33059,1.7,4.78,1.14,6.55,38.77,0.17,235.0,4.45,3.05,4.69,445,12.2,100.1,4,1,75.3,36.5,-1.0,No Risk,0,0
Moo-24659,3.0,3,101,2,300000,4.42,5.24,1.36,6.97,39.38,1.02,380.0,4.52,3.77,4.68,361,9.2,123.1,2,1,76.2,0.0,9.1,Moderate Risk,2,1
Moo-24660,3.0,3,216,0,750000,5.5,6.22,1.66,7.26,40.5,2.11,425.0,3.72,3.24,4.84,357,9.6,137.4,1,0,82.0,12.4,1.3,High Risk,3,1
Moo-24661,3.0,5,75,0,34245,1.2,4.82,1.07,6.56,38.29,0.17,227.0,4.58,3.4,4.78,477,11.2,97.6,5,1,71.8,0.0,-1.0,No Risk,0,0
Moo-24662,5.0,5,42,0,150000,3.31,5.13,1.24,6.68,39.2,0.49,374.0,2.63,3.38,4.8,349,10.7,111.2,3,0,71.0,14.6,12.7,Low Risk,1,0
Moo-24663,3.0,2,88,0,946545,6.12,5.74,2.1,7.32,40.36,2.25,286.0,4.29,3.78,4.81,366,6.9,141.5,2,0,76.2,2.1,3.3,High Risk,3,1
Moo-24664,3.0,5,260,1,750000,5.61,5.87,2.2,7.18,40.27,1.89,381.0,3.55,3.26,4.79,287,8.3,123.0,1,0,82.3,18.1,1.5,High Risk,3,1
Moo-24665,4.0,2,288,0,150000,3.13,5.26,1.25,6.81,38.75,0.4,319.0,4.83,4.11,4.61,451,10.9,108.3,3,1,75.2,9.9,12.9,Low Risk,1,0
Moo-24666,4.0,1,269,1,346832,4.86,5.38,1.49,6.85,39.22,0.99,388.5,3.88,3.38,4.69,334,9.6,135.5,1,0,83.2,0.0,6.1,Moderate Risk,2,1
Moo-24667,2.5,5,196,0,300000,4.35,5.51,1.47,6.95,38.91,1.01,401.0,3.53,3.23,4.83,392,9.3,131.8,1,0,78.6,0.0,7.9,Moderate Risk,2,1
Moo-24668,2.5,2,284,2,150000,3.14,5.17,1.17,6.74,38.88,0.39,212.0,4.39,3.6,4.72,424,10.2,108.4,2,1,73.3,28.1,11.8,Low Risk,1,0
Moo-24669,3.0,5,77,3,750000,5.85,5.6,1.71,7.24,40.35,1.43,284.0,4.13,3.75,4.74,310,8.0,166.4,2,0,81.0,0.0,3.5,High Risk,3,1
Moo-24670,4.0,1,181,1,300000,3.92,5.74,1.32,6.99,39.71,0.91,327.0,5.56,3.96,4.58,297,9.1,117.5,2,0,75.2,28.8,7.0,Moderate Risk,2,1
Moo-24671,5.0,1,290,1,4479825,8.5,5.9,1.8,7.25,40.34,2.26,287.0,4.08,3.59,4.72,259,7.5,138.4,2,0,77.2,29.8,2.3,High Risk,3,1
Moo-24672,5.0,2,123,0,2284981,7.63,5.73,2.25,7.07,39.66,1.47,297.5,4.09,3.63,4.73,357,8.1,146.4,3,0,77.7,0.0,1.7,High Risk,3,1
Moo-24673,5.0,2,141,0,48712,2.07,4.92,1.1,6.56,38.49,0.1,357.0,3.71,3.37,4.91,421,12.0,103.6,4,1,66.6,0.0,-1.0,No Risk,0,0
Moo-24674,4.0,5,165,0,74490,2.4,4.84,1.12,6.65,38.63,0.2,431.0,3.47,3.28,4.86,442,12.0,99.1,5,1,70.1,0.0,-1.0,No Risk,0,0
Moo-24675,4.0,3,164,0,40902,2.04,5.02,1.14,6.57,38.43,0.13,372.0,4.79,4.1,4.84,477,11.7,95.7,4,1,78.8,4.6,-1.0,No Risk,0,0
Moo-24676,4.0,4,122,2,1092102,6.57,5.5,1.99,7.32,40.66,1.39,360.0,2.82,2.96,4.88,243,7.6,164.7,1,0,78.1,14.7,2.4,High Risk,3,1
Moo-24677,2.5,4,259,0,750000,5.5,5.94,1.7,7.05,40.63,2.21,215.0,3.87,3.53,4.86,274,6.0,120.8,1,0,75.8,10.4,2.3,High Risk,3,1
Moo-24678,3.0,4,117,1,2367820,7.56,6.18,1.61,7.5,40.49,1.57,252.0,3.52,3.46,4.73,294,7.4,147.9,1,0,81.6,21.7,1.7,High Risk,3,1
Moo-24679,4.0,5,114,1,442054,5.14,5.11,1.46,7.02,38.97,0.8,304.0,4.41,3.55,4.79,362,8.4,117.3,3,0,73.6,5.0,7.0,Moderate Risk,2,1
Moo-24680,4.0,5,173,2,26568,0.9,4.65,1.11,6.65,38.68,0.22,202.0,4.55,3.96,4.62,481,11.6,97.7,4,1,68.4,0.0,-1.0,No Risk,0,0
Moo-24681,3.0,5,193,0,40077,2.03,4.88,1.03,6.53,38.2,0.08,279.0,5.24,3.86,4.63,503,11.5,90.7,4,1,70.4,15.5,-1.0,No Risk,0,0
Moo-24682,2.5,3,143,0,75360,2.52,4.77,1.07,6.65,38.46,0.06,229.0,5.15,4.36,4.84,491,11.2,99.0,5,1,71.0,0.0,-1.0,No Risk,0,0
Moo-24683,2.5,2,264,2,2023562,7.29,5.95,2.14,7.28,40.8,1.82,341.5,3.67,3.31,4.86,262,7.4,145.0,2,0,73.5,0.0,2.2,High Risk,3,1
Moo-24684,4.0,2,197,2,1406484,6.76,5.97,2.31,7.31,39.96,1.8,430.5,3.88,3.21,4.76,304,8.3,160.9,3,1,74.5,0.0,2.5,High Risk,3,1
Moo-24685,4.0,1,190,0,54631,1.8,4.85,1.08,6.61,38.33,0.17,324.0,3.94,3.57,4.69,481,11.9,93.9,3,1,81.7,14.3,-1.0,No Risk,0,0
Moo-24686,3.0,4,119,0,300000,4.1,5.63,1.51,7.02,39.49,0.76,426.5,3.51,3.06,4.83,349,8.3,113.4,3,0,76.2,23.6,6.4,Moderate Risk,2,1
Moo-24687,3.0,1,100,0,49482,1.83,4.85,1.12,6.55,38.58,0.21,402.0,3.35,3.08,4.95,500,11.6,99.2,4,1,75.8,25.6,-1.0,No Risk,0,0
Moo-24688,3.0,4,305,2,543418,5.27,5.47,1.37,7.16,39.37,0.81,364.5,4.2,3.54,4.73,404,8.5,109.5,2,0,77.9,0.0,7.3,Moderate Risk,2,1
Moo-24689,2.5,3,284,3,1545180,6.84,6.1,1.62,7.26,39.99,1.82,258.0,4.16,3.57,4.3,330,6.7,140.4,1,0,82.3,15.7,1.5,High Risk,3,1
Moo-24690,4.0,4,121,0,174351,3.8,5.17,1.21,6.68,38.9,0.41,459.0,3.04,3.03,4.72,450,10.3,121.3,3,1,68.1,10.0,13.0,Low Risk,1,0
Moo-24691,4.0,3,125,2,300000,3.8,5.65,1.48,7.02,39.27,1.11,284.5,4.17,3.81,4.69,441,8.3,121.7,3,0,72.7,0.0,6.8,Moderate Risk,2,1
Moo-24692,5.0,2,24,0,46338,1.85,4.76,1.04,6.56,38.68,0.16,402.0,3.79,3.07,4.96,481,10.9,103.8,3,1,71.9,6.5,-1.0,No Risk,0,0
Moo-24693,3.0,3,297,2,300000,4.39,5.04,1.5,7.01,39.45,0.7,309.0,2.31,3.63,4.87,358,7.5,138.7,1,1,84.5,26.4,6.6,Moderate Risk,2,1
Moo-24694,4.0,3,116,0,30869,1.38,4.71,1.11,6.62,38.45,0.21,240.0,4.07,3.59,4.65,477,12.1,94.6,4,1,73.8,18.6,-1.0,No Risk,0,0
Moo-24695,3.0,5,182,0,332693,4.71,5.52,1.48,7.06,38.93,1.03,289.0,4.08,3.64,4.81,404,9.1,113.7,2,1,72.1,2.4,7.7,Moderate Risk,2,1
Moo-24696,5.0,2,205,0,25000,1.15,4.97,1.13,6.64,38.57,0.21,444.0,3.04,3.04,4.87,483,10.9,99.7,5,0,73.6,0.0,-1.0,No Risk,0,0
Moo-24697,3.0,1,146,0,25000,1.05,4.81,1.12,6.67,39.01,0.08,533.0,3.98,3.2,4.7,479,12.3,99.0,4,1,69.2,0.0,-1.0,No Risk,0,0
Moo-24698,3.0,3,117,0,35588,0.93,4.75,1.06,6.53,38.68,0.07,339.0,3.46,3.31,4.87,486,12.5,92.9,5,1,82.3,14.0,-1.0,No Risk,0,0
Moo-24699,6.0,2,96,1,2028019,7.36,5.74,2.3,7.22,40.05,1.29,253.0,4.22,4.14,4.87,317,7.5,130.1,1,0,75.6,15.7,3.3,High Risk,3,1
Moo-24700,5.0,2,207,1,394126,5.04,5.37,1.53,6.9,39.39,1.04,222.0,4.0,3.7,4.74,352,9.8,134.6,2,0,76.0,33.9,9.4,Moderate Risk,2,1
Moo-24701,2.5,1,158,0,86063,2.8,4.71,1.13,6.62,38.57,0.09,402.0,4.95,3.57,5.12,516,11.0,105.3,4,1,77.2,0.0,-1.0,No Risk,0,0
Moo-24702,3.0,5,138,0,300000,3.8,5.3,1.39,7.0,39.24,0.76,390.0,3.74,3.37,4.82,353,9.4,139.9,1,0,73.8,0.0,8.1,Moderate Risk,2,1
Moo-24703,3.0,2,137,0,571862,5.4,5.32,1.35,6.99,39.75,0.83,381.0,2.78,3.34,5.0,379,8.9,115.5,2,0,80.0,0.0,6.9,Moderate Risk,2,1
Moo-24704,4.0,3,275,0,150000,2.7,4.95,1.25,6.79,39.07,0.31,371.0,4.17,3.49,4.56,399,12.1,112.7,2,1,77.6,14.5,11.5,Low Risk,1,0
