Date,Day_Index,Animal_ID,Species,Breed,Age_Years,Parity,Days_In_Milk,Past_Mastitis_Episodes,Ambient_Temp_C,Humidity_Pct,THI_Index,Bedding_Hygiene_Score,Teat_Dip_Compliance,Milking_Vacuum_Status,EC_Front_Left,EC_Front_Right,EC_Rear_Left,EC_Rear_Right,Mean_EC,Quarter_Differential_Ratio,Milk_pH,Milk_Temperature_C,Milk_Yield_Liters,Rumination_Minutes,Lying_Hours,Optical_SCC_Proxy,Somatic_Cell_Count_Actual,Days_To_Clinical_Onset,Suspected_Quarter,Will_Develop_Mastitis_in_14Days,Risk_Tier_Label,Risk_Tier_Code
2026-01-28,27,IN-DAIRY-1143,Cattle,HF_Cross,5,2,96,1,32.35,50.12,81.38,4,1,Stable,4.563,4.913,4.829,4.592,4.724,1.077,6.584,38.86,14.62,454.9,11.8,1.916,695022,-1,None,0,Moderate Risk,2
2026-01-29,28,IN-DAIRY-1143,Cattle,HF_Cross,5,2,97,1,32.35,61.68,83.43,3,1,Stable,4.485,4.969,4.998,4.513,4.741,1.114,6.588,38.82,14.34,430.7,11.8,1.934,754119,-2,None,0,Moderate Risk,2
2026-01-30,29,IN-DAIRY-1143,Cattle,HF_Cross,5,2,98,1,31.68,63.02,82.71,4,1,Stable,4.472,4.932,4.946,4.363,4.678,1.134,6.589,38.68,13.58,461.7,11.8,1.911,550942,-3,None,0,Moderate Risk,2
2026-01-31,30,IN-DAIRY-1143,Cattle,HF_Cross,5,2,99,1,28.23,58.22,77.12,1,1,Stable,4.601,4.984,4.978,4.389,4.738,1.136,6.632,38.64,15.34,459.6,11.9,1.622,61357,-1,None,0,No Risk,0
2026-02-01,31,IN-DAIRY-1143,Cattle,HF_Cross,5,2,100,1,31.44,59.45,81.77,4,1,Stable,4.539,4.925,5.088,4.714,4.816,1.121,6.586,38.68,16.05,467.6,11.3,1.595,58679,-1,None,0,No Risk,0
2026-02-02,32,IN-DAIRY-1143,Cattle,HF_Cross,5,2,101,1,33.04,37.29,79.92,1,1,Stable,4.531,4.855,4.992,4.391,4.693,1.137,6.545,38.72,16.18,458.5,11.8,1.551,60943,-1,None,0,No Risk,0
2026-02-03,33,IN-DAIRY-1143,Cattle,HF_Cross,5,2,102,1,30.58,64.09,81.32,3,1,Fluctuating,4.5,4.912,5.154,4.584,4.788,1.145,6.558,38.74,16.37,467.8,12.3,1.76,97773,-1,None,0,No Risk,0
2026-02-04,34,IN-DAIRY-1143,Cattle,HF_Cross,5,2,103,1,28.74,45.79,76.06,4,1,Stable,4.353,5.025,5.041,4.5,4.73,1.158,6.605,38.74,15.35,485.9,11.5,1.605,63547,-1,None,0,No Risk,0
2026-02-05,35,IN-DAIRY-1143,Cattle,HF_Cross,5,2,104,1,27.06,55.68,75.17,1,1,Stable,4.684,4.843,4.926,4.518,4.743,1.09,6.578,38.41,15.96,455.6,11.8,1.502,68678,-1,None,0,No Risk,0
2026-02-06,36,IN-DAIRY-1143,Cattle,HF_Cross,5,2,105,1,30.06,67.57,81.1,5,1,Stable,4.498,4.89,5.029,4.572,4.747,1.118,6.568,38.55,17.15,457.7,12.4,1.631,65038,-1,None,0,No Risk,0
2026-02-07,37,IN-DAIRY-1143,Cattle,HF_Cross,5,2,106,1,27.11,55.99,75.28,4,1,Stable,4.565,4.813,4.98,4.541,4.725,1.097,6.602,38.5,16.14,490.9,12.2,1.53,39575,-1,None,0,No Risk,0
2026-02-08,38,IN-DAIRY-1143,Cattle,HF_Cross,5,2,107,1,21.99,58.8,68.5,1,1,Fluctuating,4.553,4.921,4.977,4.511,4.74,1.103,6.577,38.36,16.9,487.1,12.0,1.649,61268,-1,None,0,No Risk,0
2026-02-09,39,IN-DAIRY-1143,Cattle,HF_Cross,5,2,108,1,26.39,74.61,76.5,4,0,Stable,4.604,4.854,5.03,4.449,4.734,1.13,6.576,38.54,15.84,435.5,11.7,1.718,107773,-1,None,0,No Risk,0
2026-02-10,40,IN-DAIRY-1143,Cattle,HF_Cross,5,2,109,1,26.75,69.9,76.48,3,1,Stable,4.631,4.86,4.985,4.65,4.781,1.076,6.617,38.68,16.14,439.0,11.8,1.645,65153,-1,None,0,No Risk,0
2026-02-11,41,IN-DAIRY-1143,Cattle,HF_Cross,5,2,110,1,28.0,67.3,78.01,1,0,Stable,4.506,4.833,4.989,4.575,4.726,1.107,6.598,38.64,15.58,456.7,11.4,1.453,51640,-1,None,0,No Risk,0
2026-02-12,42,IN-DAIRY-1143,Cattle,HF_Cross,5,2,111,1,24.08,60.62,71.59,3,1,Fluctuating,4.69,4.86,4.968,4.431,4.737,1.121,6.611,38.44,16.84,497.3,12.0,1.555,66278,-1,None,0,No Risk,0
2026-02-13,43,IN-DAIRY-1143,Cattle,HF_Cross,5,2,112,1,21.36,56.8,67.49,4,1,Stable,4.574,4.98,4.951,4.647,4.788,1.089,6.641,38.56,16.53,478.3,12.2,1.574,63930,-1,None,0,No Risk,0
2026-02-14,44,IN-DAIRY-1143,Cattle,HF_Cross,5,2,113,1,25.84,61.46,74.16,2,1,Stable,4.463,4.901,5.045,4.652,4.765,1.13,6.577,38.49,16.39,476.8,11.7,1.588,62110,-1,None,0,No Risk,0
2026-02-15,45,IN-DAIRY-1143,Cattle,HF_Cross,5,2,114,1,24.58,55.25,71.76,1,1,Fluctuating,4.575,4.954,4.944,4.458,4.733,1.111,6.609,38.36,16.79,466.0,11.6,1.508,57222,-1,None,0,No Risk,0
2026-02-16,46,IN-DAIRY-1143,Cattle,HF_Cross,5,2,115,1,23.78,67.62,71.81,1,1,Stable,4.622,4.952,4.969,4.553,4.774,1.091,6.612,38.52,16.4,503.5,12.3,1.678,83992,-1,None,0,No Risk,0
2026-02-17,47,IN-DAIRY-1143,Cattle,HF_Cross,5,2,116,1,26.97,64.94,76.2,3,0,Stable,4.491,4.676,4.994,4.501,4.666,1.112,6.611,38.83,16.31,441.0,11.5,1.525,53613,-1,None,0,No Risk,0
2026-02-18,48,IN-DAIRY-1143,Cattle,HF_Cross,5,2,117,1,26.64,57.5,74.82,3,1,Stable,4.677,4.938,4.983,4.588,4.797,1.086,6.567,38.47,16.54,457.5,12.0,1.615,53592,-1,None,0,No Risk,0
2026-02-19,49,IN-DAIRY-1143,Cattle,HF_Cross,5,2,118,1,25.65,61.86,73.94,4,1,Stable,4.57,4.831,5.081,4.56,4.76,1.114,6.599,38.3,16.28,488.3,11.7,1.595,42117,-1,None,0,No Risk,0
2026-02-20,50,IN-DAIRY-1143,Cattle,HF_Cross,5,2,119,1,22.35,53.07,68.56,5,1,Stable,4.683,4.944,5.096,4.427,4.788,1.151,6.598,38.45,16.28,493.0,11.8,1.614,59254,-1,None,0,No Risk,0
2026-02-21,51,IN-DAIRY-1143,Cattle,HF_Cross,5,2,120,1,27.62,54.82,75.82,3,1,Stable,4.465,4.927,4.891,4.602,4.721,1.103,6.627,38.36,16.45,480.8,11.5,1.609,42425,-1,None,0,No Risk,0
2026-02-22,52,IN-DAIRY-1143,Cattle,HF_Cross,5,2,121,1,27.19,48.53,74.44,3,1,Stable,4.481,4.807,5.109,4.456,4.713,1.147,6.625,38.52,16.73,481.7,12.0,1.595,84076,-1,None,0,No Risk,0
2026-02-23,53,IN-DAIRY-1143,Cattle,HF_Cross,5,2,122,1,23.31,68.22,71.17,2,1,Stable,4.581,4.917,5.083,4.422,4.751,1.149,6.638,38.18,16.51,498.8,11.2,1.658,54280,-1,None,0,No Risk,0
2026-02-24,54,IN-DAIRY-1143,Cattle,HF_Cross,5,2,123,1,30.35,58.99,80.18,3,0,Stable,4.398,4.894,5.053,4.579,4.731,1.149,6.616,38.58,16.01,482.4,11.9,1.605,54119,-1,None,0,No Risk,0
2026-02-25,55,IN-DAIRY-1143,Cattle,HF_Cross,5,2,124,1,22.86,71.14,70.74,3,1,Stable,4.537,4.894,5.066,4.457,4.739,1.137,6.595,38.38,15.83,453.4,12.0,1.636,39006,-1,None,0,No Risk,0
2026-02-26,56,IN-DAIRY-1143,Cattle,HF_Cross,5,2,125,1,28.68,64.69,78.64,2,1,Stable,4.397,4.997,5.009,4.538,4.735,1.139,6.624,38.66,16.24,461.3,11.9,1.479,33038,-1,None,0,No Risk,0
2026-02-27,57,IN-DAIRY-1143,Cattle,HF_Cross,5,2,126,1,31.87,69.2,84.06,2,1,Stable,4.632,4.863,5.016,4.573,4.771,1.097,6.622,38.54,15.19,459.5,11.3,1.492,47762,-1,None,0,No Risk,0
2026-02-28,58,IN-DAIRY-1143,Cattle,HF_Cross,5,2,127,1,25.39,54.73,72.79,4,1,Stable,4.586,4.963,5.002,4.441,4.748,1.126,6.611,38.56,16.13,511.7,12.3,1.63,68699,-1,None,0,No Risk,0
2026-03-01,59,IN-DAIRY-1143,Cattle,HF_Cross,5,2,128,1,30.45,68.57,81.84,3,0,Fluctuating,4.413,4.918,5.028,4.593,4.738,1.139,6.583,38.65,15.21,477.6,11.6,1.599,105618,-1,None,0,No Risk,0
2026-01-01,0,IN-DAIRY-1144,Cattle,Gir,5,1,122,0,29.89,80.57,82.84,2,1,Stable,5.091,4.654,4.822,4.805,4.843,1.094,6.647,38.53,9.51,453.3,11.9,1.517,57672,-1,None,0,No Risk,0
2026-01-02,1,IN-DAIRY-1144,Cattle,Gir,5,1,123,0,28.82,76.14,80.48,1,1,Stable,5.189,4.802,4.897,4.985,4.968,1.081,6.664,38.42,9.88,442.3,12.8,1.637,46709,-1,None,0,No Risk,0
2026-01-03,2,IN-DAIRY-1144,Cattle,Gir,5,1,124,0,27.67,82.57,79.53,2,1,Stable,5.071,4.686,4.953,5.003,4.928,1.082,6.682,38.49,9.5,444.7,11.9,1.511,48533,-1,None,0,No Risk,0
2026-01-04,3,IN-DAIRY-1144,Cattle,Gir,5,1,125,0,35.29,81.78,91.76,3,0,Stable,5.129,4.573,4.983,4.904,4.897,1.121,6.646,38.47,8.64,455.4,12.3,1.581,75465,-1,None,0,No Risk,0
2026-01-05,4,IN-DAIRY-1144,Cattle,Gir,5,1,126,0,31.74,82.38,86.11,3,1,Stable,5.156,4.665,4.876,4.792,4.872,1.105,6.651,38.63,8.68,473.8,12.0,1.571,57324,-1,None,0,No Risk,0
2026-01-06,5,IN-DAIRY-1144,Cattle,Gir,5,1,127,0,32.94,67.36,85.31,2,1,Stable,5.122,4.644,4.759,4.972,4.874,1.103,6.649,38.49,9.26,437.2,12.6,1.606,57475,-1,None,0,No Risk,0
2026-01-07,6,IN-DAIRY-1144,Cattle,Gir,5,1,128,0,32.17,74.28,85.39,2,1,Fluctuating,5.035,4.769,5.007,4.886,4.924,1.056,6.686,38.7,9.72,446.4,12.6,1.604,71963,-1,None,0,No Risk,0
2026-01-08,7,IN-DAIRY-1144,Cattle,Gir,5,1,129,0,28.15,74.27,79.18,2,0,Stable,5.03,4.646,4.814,5.123,4.903,1.103,6.646,38.47,9.05,459.9,12.2,1.595,48366,-1,None,0,No Risk,0
2026-01-09,8,IN-DAIRY-1144,Cattle,Gir,5,1,130,0,31.2,68.94,83.01,3,1,Stable,4.987,4.625,4.787,4.823,4.806,1.078,6.638,38.55,9.82,469.9,12.0,1.527,40717,-1,None,0,No Risk,0
2026-01-10,9,IN-DAIRY-1144,Cattle,Gir,5,1,131,0,35.96,71.75,90.71,1,1,Stable,5.13,4.705,4.833,4.963,4.908,1.09,6.699,38.66,9.24,452.9,12.3,1.557,48566,-1,None,0,No Risk,0
2026-01-11,10,IN-DAIRY-1144,Cattle,Gir,5,1,132,0,29.24,72.48,80.6,1,0,Stable,5.072,4.71,4.857,4.84,4.87,1.077,6.686,38.66,10.15,445.9,12.5,1.588,74500,-1,None,0,No Risk,0
2026-01-12,11,IN-DAIRY-1144,Cattle,Gir,5,1,133,0,36.9,82.99,94.64,3,1,Stable,5.034,4.543,4.739,4.959,4.819,1.108,6.645,38.62,8.86,449.3,12.1,1.622,59558,-1,None,0,No Risk,0
2026-01-13,12,IN-DAIRY-1144,Cattle,Gir,5,1,134,0,37.9,74.54,94.31,5,0,Stable,5.103,4.564,4.815,4.955,4.859,1.118,6.686,38.61,9.78,467.3,12.0,1.525,56192,-1,None,0,No Risk,0
2026-01-14,13,IN-DAIRY-1144,Cattle,Gir,5,1,135,0,36.17,81.78,93.18,1,1,Stable,5.024,4.678,4.944,4.91,4.889,1.074,6.723,38.54,9.41,422.1,12.6,1.506,49745,-1,None,0,No Risk,0
2026-01-15,14,IN-DAIRY-1144,Cattle,Gir,5,1,136,0,33.71,63.9,85.79,5,1,Stable,4.932,4.613,4.915,4.862,4.831,1.069,6.648,38.61,9.23,443.8,11.8,1.629,63264,-1,None,0,No Risk,0
2026-01-16,15,IN-DAIRY-1144,Cattle,Gir,5,1,137,0,35.35,63.78,88.14,3,1,Fluctuating,5.148,4.682,5.003,4.934,4.942,1.1,6.648,38.74,9.39,460.8,12.3,1.693,58417,-1,None,0,No Risk,0
2026-01-17,16,IN-DAIRY-1144,Cattle,Gir,5,1,138,0,35.15,71.61,89.45,3,0,Stable,4.932,4.721,4.791,4.95,4.849,1.048,6.633,38.62,9.92,417.9,12.1,1.515,61757,-1,None,0,No Risk,0
2026-01-18,17,IN-DAIRY-1144,Cattle,Gir,5,1,139,0,30.89,55.63,80.37,2,1,Stable,4.88,4.751,4.717,4.91,4.815,1.041,6.689,38.62,9.46,449.5,11.8,1.503,45625,-1,None,0,No Risk,0
2026-01-19,18,IN-DAIRY-1144,Cattle,Gir,5,1,140,0,36.39,47.66,86.13,2,1,Stable,5.138,4.637,4.969,5.068,4.953,1.108,6.619,38.57,9.33,440.1,11.2,1.671,86933,-1,None,0,No Risk,0
2026-01-20,19,IN-DAIRY-1144,Cattle,Gir,5,1,141,0,32.05,74.29,85.21,2,0,Stable,5.19,4.604,4.787,5.141,4.93,1.127,6.657,38.37,9.53,441.0,12.0,1.615,52735,-1,None,0,No Risk,0
2026-01-21,20,IN-DAIRY-1144,Cattle,Gir,5,1,142,0,33.14,68.47,85.82,3,1,Stable,5.05,4.549,4.928,4.952,4.87,1.11,6.658,38.51,8.5,462.7,12.0,1.619,51399,-1,None,0,No Risk,0
2026-01-22,21,IN-DAIRY-1144,Cattle,Gir,5,1,143,0,29.12,79.92,81.5,5,1,Stable,5.282,4.62,4.9,4.966,4.942,1.143,6.669,38.45,9.39,443.7,12.0,1.588,67646,-1,None,0,No Risk,0
2026-01-23,22,IN-DAIRY-1144,Cattle,Gir,5,1,144,0,32.64,61.36,83.79,1,0,Stable,4.96,4.705,4.808,4.995,4.867,1.062,6.69,38.59,10.12,459.3,12.0,1.557,56961,-1,None,0,No Risk,0
2026-01-24,23,IN-DAIRY-1144,Cattle,Gir,5,1,145,0,28.12,66.61,78.1,5,1,Stable,4.899,4.646,4.824,4.913,4.82,1.057,6.617,38.5,9.63,448.4,12.9,1.663,70024,-1,None,0,No Risk,0
2026-01-25,24,IN-DAIRY-1144,Cattle,Gir,5,1,146,0,30.39,65.51,81.26,2,1,Stable,5.143,4.747,4.797,4.853,4.885,1.083,6.625,38.69,9.24,453.6,11.7,1.512,54780,-1,None,0,No Risk,0
2026-01-26,25,IN-DAIRY-1144,Cattle,Gir,5,1,147,0,29.64,60.87,79.46,3,1,Stable,5.057,4.671,4.893,4.955,4.894,1.082,6.625,38.59,8.88,428.0,11.5,1.638,55427,-1,None,0,No Risk,0
2026-01-27,26,IN-DAIRY-1144,Cattle,Gir,5,1,148,0,33.86,74.06,87.96,5,0,Stable,5.096,4.674,4.782,5.093,4.911,1.09,6.684,38.55,9.52,480.7,11.7,1.709,74818,-1,None,0,No Risk,0
2026-01-28,27,IN-DAIRY-1144,Cattle,Gir,5,1,149,0,33.1,64.07,84.94,5,1,Stable,5.133,4.711,4.866,4.94,4.913,1.089,6.665,38.42,9.45,461.2,12.4,1.613,72234,-1,None,0,No Risk,0
2026-01-29,28,IN-DAIRY-1144,Cattle,Gir,5,1,150,0,33.33,51.1,82.86,3,1,Stable,5.115,4.62,4.815,5.104,4.914,1.107,6.697,38.36,9.5,441.9,11.3,1.671,85335,-1,None,0,No Risk,0
2026-01-30,29,IN-DAIRY-1144,Cattle,Gir,5,1,151,0,28.21,42.14,74.89,3,1,Stable,5.061,4.644,4.977,4.918,4.9,1.09,6.661,38.34,9.7,461.4,12.7,1.633,48532,-1,None,0,No Risk,0
2026-01-31,30,IN-DAIRY-1144,Cattle,Gir,5,1,152,0,28.25,63.13,77.81,3,1,Stable,5.032,4.591,4.824,5.015,4.866,1.096,6.658,38.8,9.05,443.3,12.0,1.575,66904,-1,None,0,No Risk,0
2026-02-01,31,IN-DAIRY-1144,Cattle,Gir,5,1,153,0,28.56,56.0,77.26,5,1,Stable,5.18,4.498,4.867,4.822,4.842,1.152,6.679,38.35,9.5,440.7,11.3,1.705,75764,-1,None,0,No Risk,0
2026-02-02,32,IN-DAIRY-1144,Cattle,Gir,5,1,154,0,29.35,65.4,79.72,3,1,Fluctuating,5.077,4.639,4.88,4.89,4.871,1.095,6.656,38.47,9.56,449.1,12.6,1.623,75379,-1,None,0,No Risk,0
2026-02-03,33,IN-DAIRY-1144,Cattle,Gir,5,1,155,0,27.96,60.42,77.04,2,1,Fluctuating,5.075,4.651,4.956,4.939,4.905,1.091,6.668,38.57,9.53,426.9,12.2,1.556,60239,-1,None,0,No Risk,0
2026-02-04,34,IN-DAIRY-1144,Cattle,Gir,5,1,156,0,29.94,69.69,81.25,2,0,Stable,5.124,4.544,4.819,4.92,4.852,1.128,6.701,38.42,9.15,472.8,11.9,1.568,54109,-1,None,0,No Risk,0
2026-02-05,35,IN-DAIRY-1144,Cattle,Gir,5,1,157,0,26.08,50.47,73.23,2,0,Stable,4.992,4.666,5.023,4.945,4.907,1.077,6.671,38.28,9.77,466.4,12.1,1.69,73475,-1,None,0,No Risk,0
2026-02-06,36,IN-DAIRY-1144,Cattle,Gir,5,1,158,0,26.54,62.55,75.29,3,0,Fluctuating,5.261,4.672,4.787,4.882,4.9,1.126,6.61,38.31,9.12,473.8,12.0,1.602,64300,-1,None,0,No Risk,0
2026-02-07,37,IN-DAIRY-1144,Cattle,Gir,5,1,159,0,26.69,46.86,73.6,3,1,Fluctuating,4.947,4.479,4.848,4.934,4.802,1.105,6.672,38.26,9.39,457.7,11.8,1.647,85280,-1,None,0,No Risk,0
2026-02-08,38,IN-DAIRY-1144,Cattle,Gir,5,1,160,0,25.16,61.95,73.25,4,1,Stable,5.102,4.578,4.798,4.964,4.861,1.114,6.651,38.36,9.37,464.6,11.8,1.597,47672,-1,None,0,No Risk,0
2026-02-09,39,IN-DAIRY-1144,Cattle,Gir,5,1,161,0,25.89,60.55,74.14,3,1,Stable,5.0,4.755,4.98,4.859,4.898,1.052,6.695,38.05,9.55,457.5,11.9,1.563,55142,-1,None,0,No Risk,0
2026-02-10,40,IN-DAIRY-1144,Cattle,Gir,5,1,162,0,26.24,66.71,75.34,4,1,Fluctuating,4.885,4.474,4.92,4.86,4.785,1.1,6.626,38.25,9.48,475.3,12.3,1.493,42598,-1,None,0,No Risk,0
2026-02-11,41,IN-DAIRY-1144,Cattle,Gir,5,1,163,0,25.26,54.21,72.57,4,1,Stable,5.138,4.658,4.749,4.969,4.878,1.103,6.637,38.14,9.84,462.9,11.4,1.562,48327,-1,None,0,No Risk,0
2026-02-12,42,IN-DAIRY-1144,Cattle,Gir,5,1,164,0,23.01,43.34,68.62,4,1,Stable,5.021,4.621,4.873,5.062,4.895,1.095,6.61,38.38,9.33,478.7,12.3,1.727,104616,-1,None,0,No Risk,0
2026-02-13,43,IN-DAIRY-1144,Cattle,Gir,5,1,165,0,22.84,45.18,68.55,4,1,Stable,5.165,4.57,5.074,5.064,4.968,1.13,6.645,38.15,9.02,458.0,11.6,1.677,55972,-1,None,0,No Risk,0
2026-02-14,44,IN-DAIRY-1144,Cattle,Gir,5,1,166,0,26.34,58.73,74.55,3,1,Stable,5.136,4.694,4.93,5.014,4.943,1.094,6.702,38.35,9.88,469.8,12.5,1.534,67674,-1,None,0,No Risk,0
2026-02-15,45,IN-DAIRY-1144,Cattle,Gir,5,1,167,0,24.14,56.47,71.27,5,0,Fluctuating,5.074,4.549,4.858,5.027,4.877,1.115,6.663,38.32,9.44,473.8,12.0,1.596,66016,-1,None,0,No Risk,0
2026-02-16,46,IN-DAIRY-1144,Cattle,Gir,5,1,168,0,22.61,55.3,69.08,4,1,Stable,5.019,4.675,5.013,4.995,4.926,1.074,6.63,38.11,9.17,457.7,12.0,1.474,58872,-1,None,0,No Risk,0
2026-02-17,47,IN-DAIRY-1144,Cattle,Gir,5,1,169,0,25.04,45.33,71.34,4,0,Fluctuating,4.978,4.509,5.031,4.99,4.877,1.116,6.694,38.23,8.94,487.7,11.8,1.664,87343,-1,None,0,No Risk,0
2026-02-18,48,IN-DAIRY-1144,Cattle,Gir,5,1,170,0,29.04,57.31,78.11,4,1,Stable,5.225,4.554,4.839,4.977,4.899,1.147,6.59,38.45,9.26,460.7,12.6,1.75,79414,-1,None,0,No Risk,0
2026-02-19,49,IN-DAIRY-1144,Cattle,Gir,5,1,171,0,25.61,59.14,73.58,5,0,Stable,5.153,4.566,4.697,5.068,4.871,1.129,6.676,38.32,8.83,462.9,12.1,1.45,47702,-1,None,0,No Risk,0
2026-02-20,50,IN-DAIRY-1144,Cattle,Gir,5,1,172,0,24.61,79.98,74.27,4,1,Stable,5.237,4.664,4.826,4.986,4.928,1.123,6.643,38.09,9.77,457.0,11.8,1.544,48699,-1,None,0,No Risk,0
2026-02-21,51,IN-DAIRY-1144,Cattle,Gir,5,1,173,0,26.98,67.5,76.52,2,1,Stable,5.008,4.538,4.931,5.016,4.873,1.105,6.678,38.53,9.05,460.2,12.5,1.548,62859,-1,None,0,No Risk,0
2026-02-22,52,IN-DAIRY-1144,Cattle,Gir,5,1,174,0,21.86,54.19,67.99,1,1,Stable,5.032,4.503,4.967,4.92,4.855,1.117,6.665,38.31,9.3,470.4,11.4,1.472,35157,-1,None,0,No Risk,0
2026-02-23,53,IN-DAIRY-1144,Cattle,Gir,5,1,175,0,27.01,56.39,75.2,4,1,Stable,4.962,4.514,4.839,4.923,4.809,1.099,6.671,38.15,9.15,481.6,12.1,1.628,46042,-1,None,0,No Risk,0
2026-02-24,54,IN-DAIRY-1144,Cattle,Gir,5,1,176,0,26.76,70.69,76.6,3,1,Stable,5.077,4.687,4.891,4.957,4.903,1.083,6.646,38.47,9.55,438.9,12.9,1.676,63168,-1,None,0,No Risk,0
2026-02-25,55,IN-DAIRY-1144,Cattle,Gir,5,1,177,0,25.46,65.92,74.11,4,1,Fluctuating,5.177,4.492,4.889,4.865,4.856,1.153,6.636,38.28,9.09,498.8,11.9,1.614,47972,-1,None,0,No Risk,0
2026-02-26,56,IN-DAIRY-1144,Cattle,Gir,5,1,178,0,27.5,57.63,76.02,4,0,Stable,5.066,4.603,4.962,4.929,4.89,1.101,6.717,38.69,9.75,432.3,12.6,1.642,92688,-1,None,0,No Risk,0
2026-02-27,57,IN-DAIRY-1144,Cattle,Gir,5,1,179,0,25.7,53.49,73.08,5,1,Stable,5.021,4.655,4.796,4.895,4.842,1.079,6.638,38.27,9.86,465.2,12.2,1.592,62332,-1,None,0,No Risk,0
2026-02-28,58,IN-DAIRY-1144,Cattle,Gir,5,1,180,0,26.83,80.55,77.91,5,1,Stable,4.994,4.504,4.796,4.826,4.78,1.109,6.666,38.64,8.8,446.3,12.7,1.623,68045,-1,None,0,No Risk,0
2026-03-01,59,IN-DAIRY-1144,Cattle,Gir,5,1,181,0,29.76,79.7,82.49,3,1,Stable,5.08,4.522,4.881,4.927,4.853,1.123,6.687,38.56,8.92,429.2,11.6,1.635,49032,-1,None,0,No Risk,0
2026-01-01,0,IN-DAIRY-1145,Cattle,HF_Cross,8,2,161,0,25.75,73.92,75.44,3,1,Stable,4.894,5.077,4.759,4.861,4.898,1.067,6.562,38.37,16.33,500.7,9.5,1.597,68673,-1,None,0,No Risk,0
2026-01-02,1,IN-DAIRY-1145,Cattle,HF_Cross,8,2,162,0,28.28,76.55,79.69,4,1,Stable,4.893,5.128,4.743,4.887,4.913,1.081,6.592,38.97,15.91,449.3,9.7,1.628,45220,-1,None,0,No Risk,0
2026-01-03,2,IN-DAIRY-1145,Cattle,HF_Cross,8,2,163,0,27.7,86.73,80.12,3,1,Stable,4.829,4.992,4.756,5.004,4.895,1.052,6.552,38.79,15.78,483.1,9.8,1.581,72948,-1,None,0,No Risk,0
2026-01-04,3,IN-DAIRY-1145,Cattle,HF_Cross,8,2,164,0,27.98,83.99,80.22,3,1,Fluctuating,4.665,5.033,4.727,4.871,4.824,1.079,6.632,38.71,15.97,467.6,9.2,1.531,56142,-1,None,0,No Risk,0
2026-01-05,4,IN-DAIRY-1145,Cattle,HF_Cross,8,2,165,0,24.46,90.09,75.04,1,1,Stable,4.95,4.874,4.854,5.066,4.936,1.044,6.564,38.56,16.96,506.6,9.1,1.608,99536,-1,None,0,No Risk,0
2026-01-06,5,IN-DAIRY-1145,Cattle,HF_Cross,8,2,166,0,27.65,79.76,79.12,4,1,Stable,4.882,4.914,4.82,4.918,4.883,1.02,6.566,38.74,15.75,481.9,9.7,1.548,51353,-1,None,0,No Risk,0
2026-01-07,6,IN-DAIRY-1145,Cattle,HF_Cross,8,2,167,0,32.51,75.36,86.12,4,1,Stable,4.79,4.843,4.737,4.957,4.832,1.046,6.621,38.85,15.69,476.0,9.1,1.532,48216,-1,None,0,No Risk,0
2026-01-08,7,IN-DAIRY-1145,Cattle,HF_Cross,8,2,168,0,29.72,77.08,82.03,2,1,Stable,4.737,4.982,4.763,4.934,4.854,1.052,6.606,39.12,16.32,509.8,9.1,1.562,53694,-1,None,0,No Risk,0
2026-01-09,8,IN-DAIRY-1145,Cattle,HF_Cross,8,2,169,0,37.8,81.32,95.71,2,0,Stable,4.881,4.885,4.695,4.999,4.865,1.065,6.573,38.66,16.13,456.1,9.3,1.493,43543,-1,None,0,No Risk,0
2026-01-10,9,IN-DAIRY-1145,Cattle,HF_Cross,8,2,170,0,30.17,73.42,82.17,3,1,Stable,4.932,4.933,4.703,4.999,4.892,1.063,6.606,38.92,16.41,469.9,9.2,1.81,84116,-1,None,0,No Risk,0
2026-01-11,10,IN-DAIRY-1145,Cattle,HF_Cross,8,2,171,0,41.78,64.94,97.72,3,1,Stable,4.706,4.903,4.641,4.954,4.801,1.067,6.552,38.83,15.61,466.5,9.1,1.674,65090,-1,None,0,No Risk,0
2026-01-12,11,IN-DAIRY-1145,Cattle,HF_Cross,8,2,172,0,37.9,68.5,92.91,4,0,Stable,4.799,4.867,4.657,5.023,4.837,1.078,6.559,38.82,16.33,493.2,9.3,1.687,63181,-1,None,0,No Risk,0
2026-01-13,12,IN-DAIRY-1145,Cattle,HF_Cross,8,2,173,0,28.99,71.18,80.03,3,1,Stable,4.724,5.028,4.649,5.077,4.87,1.092,6.55,38.84,16.21,448.1,9.2,1.549,40743,-1,None,0,No Risk,0
2026-01-14,13,IN-DAIRY-1145,Cattle,HF_Cross,8,2,174,0,34.87,71.68,89.03,2,1,Stable,4.871,5.006,4.874,4.797,4.887,1.044,6.587,38.84,14.99,470.3,9.5,1.558,44726,-1,None,0,No Risk,0
2026-01-15,14,IN-DAIRY-1145,Cattle,HF_Cross,8,2,175,0,34.25,80.63,89.85,4,1,Stable,4.803,4.801,4.618,4.921,4.786,1.065,6.591,38.79,15.39,477.8,9.5,1.555,39739,-1,None,0,No Risk,0
2026-01-16,15,IN-DAIRY-1145,Cattle,HF_Cross,8,2,176,0,31.07,68.82,82.79,5,1,Stable,4.902,4.919,4.693,4.998,4.878,1.065,6.576,38.85,15.97,474.5,9.1,1.542,49109,-1,None,0,No Risk,0
