"herd","timepoint","breed","quarter","cow_nid","parity","calving_date","DIM","SCC","DSCC","treatment","yield_tot","log_scc"
"castello","3","holstein",4,"castello_1467","2",2019-11-02,68,16,46.7,"antibiotico",NA,2.77258872223978
"castello","3","holstein",1,"castello_6624","3",2019-09-04,68,6,41.9,"sigillante",10739,1.79175946922805
"castello","3","holstein",2,"castello_6624","3",2019-09-04,68,11,23.3,"sigillante",10739,2.39789527279837
"castello","3","holstein",3,"castello_6624","3",2019-09-04,68,234,74.9,"antibiotico",10739,5.4553211153577
"castello","3","holstein",4,"castello_6624","3",2019-09-04,68,9,53.4,"sigillante",10739,2.19722457733622
"castello","3","holstein",1,"castello_6656","3",2019-07-11,68,60,59.3,"antibiotico",10402,4.0943445622221
"castello","3","holstein",2,"castello_6656","3",2019-07-11,68,20,55.3,"antibiotico",10402,2.99573227355399
"castello","3","holstein",3,"castello_6656","3",2019-07-11,68,12,39.7,"antibiotico",10402,2.484906649788
"castello","3","holstein",4,"castello_6656","3",2019-07-11,68,10,14.3,"antibiotico",10402,2.30258509299405
"castello","3","holstein",1,"castello_6703","3",2019-11-02,68,373,69.4,"sigillante",NA,5.92157841964382
"castello","3","holstein",2,"castello_6703","3",2019-11-02,68,40,63.8,"sigillante",NA,3.68887945411394
"castello","3","holstein",4,"castello_6703","3",2019-11-02,68,12,29.6,"sigillante",NA,2.484906649788
"castello","3","holstein",1,"castello_6786","2",2019-03-08,68,2804,84.3,"antibiotico",11336,7.93880224815448
"castello","3","holstein",2,"castello_6786","2",2019-03-08,68,28,79.5,"antibiotico",11336,3.3322045101752
"castello","3","holstein",3,"castello_6786","2",2019-03-08,68,1873,79.6,"antibiotico",11336,7.53529670244409
"castello","3","holstein",4,"castello_6786","2",2019-03-08,68,191,44.6,"antibiotico",11336,5.25227342804663
"castello","3","holstein",2,"castello_6865","2",2019-06-14,68,4,34.5,"sigillante",NA,1.38629436111989
"castello","3","holstein",4,"castello_6865","2",2019-06-14,68,143,78.8,"sigillante",NA,4.96284463025991
"castello","3","holstein",1,"castello_1165","3",2019-11-01,69,10,38,"sigillante",NA,2.30258509299405
"castello","3","holstein",2,"castello_1165","3",2019-11-01,69,566,80.5,"sigillante",NA,6.33859407820318
"castello","3","holstein",3,"castello_1165","3",2019-11-01,69,29,37.9,"sigillante",NA,3.36729582998647
"castello","3","holstein",4,"castello_1165","3",2019-11-01,69,58,30.7,"sigillante",NA,4.06044301054642
"castello","3","holstein",1,"castello_1301","2",2019-02-07,69,4,58.3,"antibiotico",7524,1.38629436111989
"castello","3","holstein",2,"castello_1301","2",2019-02-07,69,5,28.1,"antibiotico",7524,1.6094379124341
"castello","3","holstein",3,"castello_1301","2",2019-02-07,69,7,40,"antibiotico",7524,1.94591014905531
"castello","3","holstein",4,"castello_1301","2",2019-02-07,69,2,50,"antibiotico",7524,0.693147180559945
"castello","3","holstein",1,"castello_1260","2",2019-02-06,70,125,70.6,"antibiotico",7037,4.8283137373023
"castello","3","holstein",2,"castello_1260","2",2019-02-06,70,11,43.2,"antibiotico",7037,2.39789527279837
"castello","3","holstein",4,"castello_1260","2",2019-02-06,70,6,37.2,"antibiotico",7037,1.79175946922805
"castello","3","holstein",1,"castello_9649","4",2019-02-06,70,145,50.5,"antibiotico",7776,4.97673374242057
"castello","3","holstein",2,"castello_9649","4",2019-02-06,70,3529,64.2,"antibiotico",7776,8.16876982367527
"castello","3","holstein",3,"castello_9649","4",2019-02-06,70,43,57.2,"antibiotico",7776,3.76120011569356
"castello","3","holstein",4,"castello_9649","4",2019-02-06,70,8,45.5,"antibiotico",7776,2.07944154167984
"castello","3","holstein",1,"castello_9799","4",2019-06-12,70,12,32.1,"antibiotico",7805,2.484906649788
"castello","3","holstein",2,"castello_9799","4",2019-06-12,70,9,39.3,"antibiotico",7805,2.19722457733622
"castello","3","holstein",3,"castello_9799","4",2019-06-12,70,10,29.7,"antibiotico",7805,2.30258509299405
"castello","3","holstein",4,"castello_9799","4",2019-06-12,70,7,28.3,"antibiotico",7805,1.94591014905531
"castello","3","holstein",1,"castello_1048","4",2018-12-27,71,47,33.8,"antibiotico",NA,3.85014760171006
"castello","3","holstein",2,"castello_1048","4",2018-12-27,71,506,33.6,"antibiotico",NA,6.22653666928747
"castello","3","holstein",3,"castello_1048","4",2018-12-27,71,13,72.1,"antibiotico",NA,2.56494935746154
"castello","3","holstein",4,"castello_1048","4",2018-12-27,71,115,62,"antibiotico",NA,4.74493212836325
"castello","3","holstein",1,"castello_1171","2",2019-05-15,71,18,25.4,"antibiotico",8633,2.89037175789616
"castello","3","holstein",2,"castello_1171","2",2019-05-15,71,16,13.5,"antibiotico",8633,2.77258872223978
"castello","3","holstein",3,"castello_1171","2",2019-05-15,71,11,18.3,"antibiotico",8633,2.39789527279837
"castello","3","holstein",4,"castello_1171","2",2019-05-15,71,545,77.1,"antibiotico",8633,6.30078579466324
"castello","3","holstein",1,"castello_1221","2",2018-12-27,71,2,37.5,"sigillante",11853,0.693147180559945
"castello","3","holstein",2,"castello_1221","2",2018-12-27,71,3,70,"sigillante",11853,1.09861228866811
"castello","3","holstein",3,"castello_1221","2",2018-12-27,71,4,52,"sigillante",11853,1.38629436111989
"castello","3","holstein",4,"castello_1221","2",2018-12-27,71,6,65.1,"sigillante",11853,1.79175946922805
"castello","3","holstein",1,"castello_1229","2",2019-05-15,71,46,49.3,"antibiotico",10255,3.8286413964891
"castello","3","holstein",2,"castello_1229","2",2019-05-15,71,33,22.6,"antibiotico",10255,3.49650756146648
"castello","3","holstein",3,"castello_1229","2",2019-05-15,71,340,65.6,"antibiotico",10255,5.82894561761021
"castello","3","holstein",4,"castello_1229","2",2019-05-15,71,5449,84.1,"antibiotico",10255,8.6031873845831
"castello","3","holstein",1,"castello_1342","2",2019-10-30,71,252,55.9,"antibiotico",NA,5.52942908751142
"castello","3","holstein",3,"castello_1342","2",2019-10-30,71,17,45.7,"sigillante",NA,2.83321334405622
"castello","3","holstein",1,"castello_1408","2",2019-06-11,71,5,50,"antibiotico",5367,1.6094379124341
"castello","3","holstein",2,"castello_1408","2",2019-06-11,71,19,60.8,"antibiotico",5367,2.94443897916644
"castello","3","holstein",3,"castello_1408","2",2019-06-11,71,22,59.6,"antibiotico",5367,3.09104245335832
"castello","3","holstein",4,"castello_1408","2",2019-06-11,71,19,42.4,"antibiotico",5367,2.94443897916644
"castello","3","holstein",1,"castello_1462","2",2019-10-30,71,7,27.7,"antibiotico",NA,1.94591014905531
"castello","3","holstein",2,"castello_1462","2",2019-10-30,71,8,25,"antibiotico",NA,2.07944154167984
"castello","3","holstein",3,"castello_1462","2",2019-10-30,71,775,80.8,"antibiotico",NA,6.65286302935335
"castello","3","holstein",4,"castello_1462","2",2019-10-30,71,1967,74.4,"antibiotico",NA,7.58426481838906
"castello","3","holstein",2,"castello_1471","2",2019-10-30,71,534,35.6,"antibiotico",NA,6.2803958389602
"castello","3","holstein",3,"castello_1471","2",2019-10-30,71,31,40.5,"antibiotico",NA,3.43398720448515
"castello","3","holstein",2,"castello_6411","4",2019-05-15,71,5,40.6,"antibiotico",NA,1.6094379124341
"castello","3","holstein",4,"castello_6411","4",2019-05-15,71,10,34.4,"antibiotico",NA,2.30258509299405
"castello","3","holstein",1,"castello_6472","3",2019-06-11,71,11,32.9,"antibiotico",5223,2.39789527279837
"castello","3","holstein",2,"castello_6472","3",2019-06-11,71,119,47.3,"antibiotico",5223,4.77912349311153
"castello","3","holstein",3,"castello_6472","3",2019-06-11,71,8,23.6,"antibiotico",5223,2.07944154167984
"castello","3","holstein",1,"castello_6502","4",2019-10-30,71,8,16.4,"antibiotico",NA,2.07944154167984
"castello","3","holstein",2,"castello_6502","4",2019-10-30,71,27,35.7,"antibiotico",NA,3.29583686600433
"castello","3","holstein",3,"castello_6502","4",2019-10-30,71,1414,71.2,"antibiotico",NA,7.25417784645652
"castello","3","holstein",4,"castello_6502","4",2019-10-30,71,66,70.2,"antibiotico",NA,4.18965474202643
"castello","3","holstein",1,"castello_9827","4",2019-10-30,71,126,62.3,"antibiotico",NA,4.83628190695148
"castello","3","holstein",2,"castello_9827","4",2019-10-30,71,126,55.1,"antibiotico",NA,4.83628190695148
"castello","3","holstein",4,"castello_9827","4",2019-10-30,71,233,72.3,"antibiotico",NA,5.4510384535657
"castello","3","holstein",1,"castello_1522","2",2019-10-29,72,322,71.6,"antibiotico",NA,5.77455154554441
"castello","3","holstein",2,"castello_1522","2",2019-10-29,72,359,74.6,"antibiotico",NA,5.88332238848828
"castello","3","holstein",3,"castello_1522","2",2019-10-29,72,60,72.9,"antibiotico",NA,4.0943445622221
"castello","3","holstein",4,"castello_1522","2",2019-10-29,72,12,52.6,"antibiotico",NA,2.484906649788
"castello","3","holstein",2,"castello_6498","4",2019-10-29,72,584,72.5,"antibiotico",NA,6.36990098282823
"castello","3","holstein",3,"castello_6498","4",2019-10-29,72,14,43.2,"antibiotico",NA,2.63905732961526
"castello","3","holstein",4,"castello_6498","4",2019-10-29,72,467,76.8,"antibiotico",NA,6.1463292576689
"castello","3","holstein",2,"castello_1288","3",2018-12-25,73,89,21,"antibiotico",NA,4.48863636973214
"castello","3","holstein",3,"castello_1288","3",2018-12-25,73,25,36.3,"antibiotico",NA,3.2188758248682
"castello","3","holstein",4,"castello_1288","3",2018-12-25,73,33,50.2,"antibiotico",NA,3.49650756146648
"castello","3","holstein",1,"castello_1291","2",2018-12-25,73,29,53.6,"antibiotico",9699,3.36729582998647
"castello","3","holstein",2,"castello_1291","2",2018-12-25,73,8,32.1,"antibiotico",9699,2.07944154167984
"castello","3","holstein",3,"castello_1291","2",2018-12-25,73,6,41.9,"antibiotico",9699,1.79175946922805
"castello","3","holstein",4,"castello_1291","2",2018-12-25,73,7,44.7,"antibiotico",9699,1.94591014905531
"castello","3","holstein",1,"castello_6586","3",2019-06-09,73,6,38.5,"antibiotico",7697,1.79175946922805
"castello","3","holstein",3,"castello_6586","3",2019-06-09,73,314,74.9,"antibiotico",7697,5.74939298590825
"castello","3","holstein",4,"castello_6586","3",2019-06-09,73,16,21.9,"antibiotico",7697,2.77258872223978
"castello","3","holstein",1,"castello_6881","2",2019-10-28,73,495,55.8,"sigillante",NA,6.20455776256869
"castello","3","holstein",2,"castello_6881","2",2019-10-28,73,4541,74.5,"sigillante",NA,8.42090253109795
"castello","3","holstein",3,"castello_6881","2",2019-10-28,73,94,69.8,"sigillante",NA,4.54329478227
"castello","3","holstein",4,"castello_6881","2",2019-10-28,73,1612,59.3,"sigillante",NA,7.38523092306657
"castello","3","holstein",1,"castello_1134","3",2019-10-27,74,9942,82.7,"antibiotico",NA,9.20452348665462
"castello","3","holstein",2,"castello_1134","3",2019-10-27,74,304,76.7,"antibiotico",NA,5.71702770140622
"castello","3","holstein",3,"castello_1134","3",2019-10-27,74,202,75.9,"antibiotico",NA,5.30826769740121
"castello","3","holstein",1,"castello_1326","2",2019-03-02,74,14,25.3,"antibiotico",9134,2.63905732961526
"castello","3","holstein",2,"castello_1326","2",2019-03-02,74,13,32.9,"antibiotico",9134,2.56494935746154
"castello","3","holstein",3,"castello_1326","2",2019-03-02,74,991,78.1,"antibiotico",9134,6.89871453432999
"castello","3","holstein",4,"castello_1326","2",2019-03-02,74,25,43.5,"antibiotico",9134,3.2188758248682
"castello","3","holstein",1,"castello_1111","3",2019-06-06,76,6,18.4,"antibiotico",10260,1.79175946922805
"castello","3","holstein",2,"castello_1111","3",2019-06-06,76,6,39,"antibiotico",10260,1.79175946922805
"castello","3","holstein",3,"castello_1111","3",2019-06-06,76,9,23.8,"antibiotico",10260,2.19722457733622
"castello","3","holstein",4,"castello_1111","3",2019-06-06,76,8,37.3,"antibiotico",10260,2.07944154167984
"castello","3","holstein",1,"castello_1270","2",2019-06-06,76,37,59.4,"antibiotico",8175,3.61091791264422
"castello","3","holstein",2,"castello_1270","2",2019-06-06,76,116,20.1,"antibiotico",8175,4.75359019110636
"castello","3","holstein",3,"castello_1270","2",2019-06-06,76,28,64.2,"antibiotico",8175,3.3322045101752
"castello","3","holstein",4,"castello_1270","2",2019-06-06,76,148,70,"antibiotico",8175,4.99721227376411
"castello","3","holstein",1,"castello_1364","2",2019-06-06,76,79,63.4,"antibiotico",7706,4.36944785246702
"castello","3","holstein",2,"castello_1364","2",2019-06-06,76,16,30.8,"antibiotico",7706,2.77258872223978
"castello","3","holstein",3,"castello_1364","2",2019-06-06,76,12,26.5,"sigillante",7706,2.484906649788
"castello","3","holstein",4,"castello_1364","2",2019-06-06,76,81,61.4,"sigillante",7706,4.39444915467244
"castello","3","holstein",2,"castello_6320","4",2018-12-22,76,12,23.4,"sigillante",NA,2.484906649788
"castello","3","holstein",3,"castello_6320","4",2018-12-22,76,2,68.8,"sigillante",NA,0.693147180559945
"castello","3","holstein",4,"castello_6320","4",2018-12-22,76,18,51.2,"antibiotico",NA,2.89037175789616
"castello","3","holstein",1,"castello_6715","3",2018-12-22,76,98,45.8,"antibiotico",NA,4.58496747867057
"castello","3","holstein",2,"castello_6715","3",2018-12-22,76,13,47.1,"antibiotico",NA,2.56494935746154
"castello","3","holstein",3,"castello_6715","3",2018-12-22,76,18,59.8,"antibiotico",NA,2.89037175789616
"castello","3","holstein",4,"castello_6715","3",2018-12-22,76,30,50.3,"antibiotico",NA,3.40119738166216
"castello","3","holstein",1,"castello_6825","2",2019-06-05,77,22,46.5,"sigillante",9678,3.09104245335832
"castello","3","holstein",2,"castello_6825","2",2019-06-05,77,33,61.3,"sigillante",9678,3.49650756146648
"castello","3","holstein",3,"castello_6825","2",2019-06-05,77,6,17.9,"sigillante",9678,1.79175946922805
"castello","3","holstein",4,"castello_6825","2",2019-06-05,77,76,66.7,"sigillante",9678,4.33073334028633
"castello","3","holstein",1,"castello_6827","2",2019-06-04,78,33,22,"antibiotico",8417,3.49650756146648
"castello","3","holstein",2,"castello_6827","2",2019-06-04,78,6,24.3,"antibiotico",8417,1.79175946922805
"castello","3","holstein",3,"castello_6827","2",2019-06-04,78,4,21.4,"antibiotico",8417,1.38629436111989
"castello","3","holstein",4,"castello_6827","2",2019-06-04,78,7,24.4,"antibiotico",8417,1.94591014905531
"castello","3","holstein",4,"castello_1277","2",2019-01-20,79,12,46.8,"antibiotico",NA,2.484906649788
"castello","3","holstein",1,"castello_1284","2",2019-02-25,79,20,50.4,"antibiotico",9527,2.99573227355399
"castello","3","holstein",2,"castello_1284","2",2019-02-25,79,14,56.8,"antibiotico",9527,2.63905732961526
"castello","3","holstein",3,"castello_1284","2",2019-02-25,79,26,74.3,"sigillante",9527,3.25809653802148
"castello","3","holstein",4,"castello_1284","2",2019-02-25,79,31,59.8,"sigillante",9527,3.43398720448515
"castello","3","holstein",1,"castello_6710","3",2018-12-18,80,9,52.5,"antibiotico",NA,2.19722457733622
"castello","3","holstein",2,"castello_6710","3",2018-12-18,80,76,73.1,"antibiotico",NA,4.33073334028633
"castello","3","holstein",3,"castello_6710","3",2018-12-18,80,151,78.7,"antibiotico",NA,5.01727983681492
"castello","3","holstein",4,"castello_6710","3",2018-12-18,80,635,82.7,"antibiotico",NA,6.45362499889269
"castello","3","holstein",1,"castello_1305","2",2019-02-23,81,26,49,"antibiotico",NA,3.25809653802148
"castello","3","holstein",2,"castello_1305","2",2019-02-23,81,240,61.7,"antibiotico",NA,5.48063892334199
"castello","3","holstein",3,"castello_1305","2",2019-02-23,81,16,65.1,"antibiotico",NA,2.77258872223978
"castello","3","holstein",4,"castello_1305","2",2019-02-23,81,79,76.5,"antibiotico",NA,4.36944785246702
"castello","3","holstein",1,"castello_1250","3",2018-12-16,82,4,41.7,"antibiotico",NA,1.38629436111989
"castello","3","holstein",2,"castello_1250","3",2018-12-16,82,3,35,"antibiotico",NA,1.09861228866811
"castello","3","holstein",3,"castello_1250","3",2018-12-16,82,5,56.3,"antibiotico",NA,1.6094379124341
"castello","3","holstein",4,"castello_1250","3",2018-12-16,82,6,52.6,"antibiotico",NA,1.79175946922805
"castello","3","holstein",1,"castello_9830","4",2018-12-16,82,172,66.6,"antibiotico",NA,5.14749447681345
"castello","3","holstein",2,"castello_9830","4",2018-12-16,82,56,29.4,"antibiotico",NA,4.02535169073515
"castello","3","holstein",3,"castello_9830","4",2018-12-16,82,311,61,"antibiotico",NA,5.73979291217923
"castello","3","holstein",4,"castello_9830","4",2018-12-16,82,51,5.2,"antibiotico",NA,3.93182563272433
"castello","3","holstein",1,"castello_6433","4",2018-12-15,83,789,55.6,"antibiotico",NA,6.67076632084587
"castello","3","holstein",2,"castello_6433","4",2018-12-15,83,79,36.5,"antibiotico",NA,4.36944785246702
"castello","3","holstein",3,"castello_6433","4",2018-12-15,83,22,27.6,"antibiotico",NA,3.09104245335832
"castello","3","holstein",4,"castello_6433","4",2018-12-15,83,369,53.5,"antibiotico",NA,5.91079664404053
"castello","3","holstein",1,"castello_6529","3",2019-01-24,83,390,74.7,"antibiotico",9841,5.96614673912369
"castello","3","holstein",2,"castello_6529","3",2019-01-24,83,77,67.8,"antibiotico",9841,4.34380542185368
"castello","3","holstein",3,"castello_6529","3",2019-01-24,83,626,72.2,"antibiotico",9841,6.4393503711001
"castello","3","holstein",4,"castello_6529","3",2019-01-24,83,311,64.2,"antibiotico",9841,5.73979291217923
"castello","3","holstein",2,"castello_9814","4",2019-10-18,83,186,77.5,"sigillante",5204,5.2257466737132
"castello","3","holstein",4,"castello_9814","4",2019-10-18,83,17,38.5,"sigillante",5204,2.83321334405622
"castello","3","holstein",1,"castello_1067","4",2019-12-15,84,4,33.3,"antibiotico",NA,1.38629436111989
"castello","3","holstein",2,"castello_1067","4",2019-12-15,84,143,32.4,"antibiotico",NA,4.96284463025991
"castello","3","holstein",3,"castello_1067","4",2019-12-15,84,7,52,"antibiotico",NA,1.94591014905531
"castello","3","holstein",4,"castello_1067","4",2019-12-15,84,6,51.2,"antibiotico",NA,1.79175946922805
"castello","3","holstein",1,"castello_6746","3",2018-12-14,84,32,33.2,"antibiotico",NA,3.46573590279973
"castello","3","holstein",2,"castello_6746","3",2018-12-14,84,238,66.3,"antibiotico",NA,5.47227067367148
